YEAR,NAME OF THE SACCO, FINANCIAL INVESTMENT  ,CASH & CASH EQUIVALENT,GROSS LOAN,TOTAL EXPENSE,CORE CAPITAL,TOTAL DEPOSIT,LIQUID ASSET,Net Income,TOTAL REVENUE, NPL ,
2016,BARAKA," 264,500.00 "," 62,368,252.26 "," 145,777,543.23 "," 41,452,952.40 "," 90,280,446.13 "," 187,817,120.80 "," 62,368,252.26 "," 6,168,489.05 "," 54,358,870.09 "," 575,389.30 ",
2016,BARATON ," 260,514.00 "," 17,502,077.62 "," 87,392,359.30 "," 6,751,298.47 "," 20,923,140.41 "," 75,677,985.17 "," 17,502,077.62 "," 4,849,936.00 "," 19,636,757.07 "," 561,563.00 ",
2016,BIASHARA," 24,873,991.05 "," 99,916,879.00 "," 773,757,128.82 "," 89,542,256.00 "," 251,689,450.36 "," 682,159,621.14 "," 111,658,088.41 "," 63,436,294.00 "," 180,481,306.00 "," 16,151,491.00 ",
2016,BIASHARA TOSHA," 6,476,333.00 "," 7,733,390.56 "," 37,695,467.98 "," 4,782,082.50 "," 12,930,098.29 "," 26,943,872.46 "," 7,733,390.56 "," 3,125,597.61 "," 8,691,241.11 "," 637,606.48 ",
2016,BI-HIGH," 6,848,042.94 "," 11,960,069.63 "," 327,421,371.63 "," 14,213,048.50 "," 84,624,370.67 "," 450,713,295.73 "," 18,808,112.57 "," 25,306,908.03 "," 40,015,373.53 "," 121,400,786.00 ",
2016,BINGWA," 41,275,057.60 "," 1,287,642,434.39 "," 2,603,036,619.37 "," 237,830,259.35 "," 1,417,882,574.47 "," 2,429,260,678.77 "," 1,328,917,491.99 "," 240,522,184.44 "," 652,979,596.43 "," 196,641,845.92 ",
2016,BORESHA SACCO," 62,552,390.00 "," 474,307,162.00 "," 3,913,977,894.00 "," 349,867,928.00 "," 804,536,776.00 "," 2,830,693,160.00 "," 536,859,552.00 "," 57,537,909.00 "," 739,473,094.00 "," 120,127,315.00 ",
2016,CAPITAL," 7,664,310.00 "," 648,552,222.60 "," 1,653,375,110.20 "," 273,323,115.47 "," 311,944,647.49 "," 1,982,756,280.52 "," 648,552,222.60 "," 69,966,511.28 "," 421,559,811.84 "," 456,038,889.69 ",
2016,CENTENARY ," 118,000.00 "," 103,957,509.10 "," 423,165,666.07 "," 31,458,908.58 "," 86,830,672.87 "," 435,824,268.11 "," 103,967,509.10 "," 23,836,130.66 "," 67,069,792.02 "," 47,522,863.00 ",
2016,CHAI," 85,469,549.00 "," 73,102,639.53 "," 2,353,376,954.50 "," 200,942,825.00 "," 365,469,142.00 "," 1,880,350,786.00 "," 73,102,639.53 "," 22,129,492.36 "," 400,232,565.49 "," 243,389,768.81 ",
2016,CHUNA," 15,875,820.00 "," 44,673,364.00 "," 1,511,457,834.00 "," 71,779,995.00 "," 258,620,859.00 "," 1,629,759,877.00 "," 44,673,364.00 "," 47,258,829.00 "," 223,402,872.00 "," 51,097,801.00 ",
2016,COMOCO," 4,800,000.00 "," 27,304,804.49 "," 596,734,435.68 "," 82,323,376.88 "," 66,615,117.43 "," 552,988,915.70 "," 27,304,804.49 ","-17,888,077.31 "," 104,900,134.16 "," 52,575,019.54 ",
2016,COSMOPOLITAN," 112,226,126.20 "," 342,901,606.17 "," 3,539,228,829.30 "," 130,225,966.44 "," 249,107,394.91 "," 3,457,481,796.34 "," 342,901,606.17 "," 66,575,989.21 "," 519,716,991.30 "," 57,951,806.42 ",
2016,COUNTY," 31,444,762.00 "," 92,964,337.00 "," 141,182,381.00 "," 33,339,508.00 "," 50,240,774.00 "," 315,489,905.00 "," 92,964,337.00 "," 10,305,048.00 "," 62,449,475.00 "," 39,689,925.00 ",
2016,DHABITI ," 10,640,955.00 "," 100,100,724.86 "," 287,073,275.00 "," 51,958,941.15 "," 162,970,283.98 "," 246,132,198.75 "," 100,100,724.86 "," 26,865,514.12 "," 118,245,371.30 "," 48,445,344.91 ",
2016,DIMKES DT," 8,550,967.01 "," 93,240,868.76 "," 1,202,566,578.08 "," 95,909,224.21 "," 184,352,583.03 "," 1,143,138,214.73 "," 101,616,460.77 "," 40,622,605.73 "," 178,888,066.07 "," 103,324,175.79 ",
2016,DUMISHA," 5,246,324.00 "," 15,253,433.10 "," 113,917,991.44 "," 12,164,534.00 "," 29,559,681.18 "," 138,951,959.82 "," 15,253,433.10 "," 17,115,799.22 "," 40,603,150.61 "," 21,495,806.31 ",
2016,ECO-PILLAR," 22,273,508.90 "," 85,775,769.91 "," 270,605,197.94 "," 49,227,484.58 "," 144,698,029.32 "," 547,817,637.66 "," 85,775,769.91 "," 6,958,582.57 "," 80,891,038.64 "," 36,335,456.87 ",
2016,EDIS," 2,300,678.91 "," 3,864,114.84 "," 106,736,516.85 "," 6,654,223.80 "," 25,185,003.99 "," 69,788,679.12 "," 3,864,114.84 "," 7,016,592.29 "," 14,232,244.25 "," 31,644,882.28 ",
2016,EGERTON UNIVERSITY," 185,327,312.00 "," 363,587,590.28 "," 1,660,313,650.76 "," 126,540,602.95 "," 67,792,212.05 "," 1,531,268,438.86 "," 363,587,590.28 "," 92,356,687.67 "," 271,085,465.76 "," 182,786,243.40 ",
2016,ELIMU," 151,295,104.00 "," 183,287,476.00 "," 558,751,201.00 "," 97,642,742.20 "," 90,560,702.00 "," 752,929,646.00 "," 190,279,332.00 "," 29,866,719.45 "," 155,245,318.90 "," 161,670,995.76 ",
2016,ENEA ," 1,088,901.00 "," 55,986,690.20 "," 68,933,712.16 "," 19,631,488.98 "," 35,000,935.31 "," 92,466,725.00 "," 55,986,690.20 "," 4,238,085.26 "," 26,255,844.01 "," 26,969,691.82 ",
2016,FARIDI," 19,591,921.96 "," 54,580,446.39 "," 503,777,472.60 "," 41,388,829.38 "," 126,944,503.34 "," 499,345,147.68 "," 54,580,446.39 "," 121,925,145.58 "," 166,153,114.87 ", -   ,
2016,FARIJI," 12,075,240.10 "," 24,320,771.47 "," 103,636,340.73 "," 20,797,603.02 "," 45,277,034.44 "," 79,808,956.42 "," 35,269,811.57 "," 12,106,158.17 "," 38,816,434.27 "," 15,660,483.60 ",
2016,FORTITUDE," 7,937,735.00 "," 9,447,020.72 "," 86,819,085.59 "," 9,853,841.00 "," 15,571,758.42 "," 100,969,432.99 "," 9,447,020.72 "," 714,991.49 "," 22,983,265.90 "," 26,752,623.47 ",
2016,FORTUNE," 21,847,814.00 "," 951,387,121.00 "," 1,440,661,775.00 "," 184,229,660.00 "," 829,011,066.00 "," 1,276,696,452.00 "," 951,391,273.00 "," 181,808,293.00 "," 400,108,915.00 "," 179,614,264.00 ",
2016,FUNDILIMA," 48,296,687.38 "," 22,684,147.96 "," 593,888,643.72 "," 27,038,577.40 "," 131,156,078.34 "," 604,180,657.65 "," 51,174,247.34 "," 84,301,549.31 "," 108,576,240.65 "," 1,266,507.95 ",
2016,GITHUNGURI DAIRY ," 8,509,498.10 "," 113,101,069.82 "," 971,642,220.13 "," 88,663,948.28 "," 280,601,969.92 "," 862,506,728.51 "," 113,101,069.82 "," 79,885,580.57 "," 181,134,141.07 "," 34,936,221.13 ",
2016,GOLDEN PILLAR," 67,154,405.00 "," 18,305,109.69 "," 183,492,477.28 "," 18,099,024.31 "," 49,110,369.70 "," 199,940,024.89 "," 79,305,109.69 "," 7,863,384.16 "," 39,693,443.59 "," 4,885,928.01 ",
2016,GOOD FAITH," 3,490,962.55 "," 2,189,790.13 "," 56,467,831.00 "," 5,889,080.80 "," 7,457,384.80 "," 52,545,395.30 "," 5,540,752.68 "," 4,942,239.85 "," 9,885,215.33 "," 16,044,173.00 ",
2016,GOOD HOPE," 9,449,000.00 "," 44,897,531.00 "," 510,582,690.00 "," 18,292,572.00 "," 58,645,274.00 "," 451,167,048.00 "," 44,897,531.00 "," 19,097,736.00 "," 48,249,444.00 "," 2,294,432.00 ",
2016,GOODWAY," 400,000.00 "," 7,951,117.00 "," 30,316,858.00 "," 3,932,500.00 "," 12,884,528.00 "," 26,793,487.00 "," 7,951,117.00 "," 1,604,185.00 "," 7,310,611.00 "," 286,614.00 ",
2016,GUSII MWALIMU," 20,571,368.00 "," 759,081,033.60 "," 6,193,080,727.71 "," 340,072,113.98 "," 1,494,448,160.21 "," 4,827,900,821.27 "," 759,081,033.60 "," 341,245,269.95 "," 1,252,948,976.47 "," 53,721,595.08 ",
2016,HARAMBEE," 444,696,761.26 ","-275,830,123.59 "," 14,011,399,618.20 "," 747,831,114.60 "," 2,950,204,337.40 "," 15,263,300,744.07 ","-275,830,123.59 "," 82,151,848.17 "," 1,819,157,117.70 "," 491,025,609.08 ",
2016,HAZINA," 688,626,577.24 "," 138,504,996.38 "," 4,944,009,894.39 "," 94,053,447.14 "," 726,533,905.26 "," 4,625,395,647.44 "," 812,507,970.12 "," 19,499,470.16 "," 688,737,478.08 "," 638,536,002.44 ",
2016,ILKISONKO ," 125,000.00 "," 28,164,232.45 "," 85,613,424.00 "," 10,301.71 "," 27,830,633.88 "," 75,798,432.77 "," 28,164,232.45 "," 6,681.74 "," 19,983.45 "," 27,214,833.00 ",
2016,IMARIKA ," 145,797,023.30 "," 586,313,574.99 "," 4,777,911,478.68 "," 318,324,853.13 "," 894,389,609.28 "," 3,847,843,267.67 "," 586,313,574.99 "," 169,889,220.31 "," 933,431,409.22 "," 375,149,741.82 ",
2016,IMARISHA ," 56,785,006.00 "," 852,808,643.98 "," 6,085,940,273.56 "," 299,370,033.55 "," 1,665,237,951.66 "," 5,297,123,543.26 "," 852,808,643.98 "," 710,093,049.81 "," 1,236,692,330.78 "," 63,722,238.32 ",
2016,INVEST & GROW (IG)," 436,161,114.00 "," 347,420,346.00 "," 6,040,484,846.00 "," 165,329,421.00 "," 1,507,839,195.00 "," 4,223,715,670.00 "," 408,352,801.00 "," 259,068,211.00 "," 1,162,452,975.00 "," 297,003,371.00 ",
2016,JACARANDA," 26,692,223.00 "," 3,456,696.38 "," 68,104,767.81 "," 5,823,526.80 ","-6,589,114.10 "," 96,974,708.75 "," 3,456,696.38 "," 3,655,428.98 "," 13,532,639.38 "," 2,184,328.62 ",
2016,JAMII," 116,615,243.53 "," 199,175,555.24 "," 2,621,990,828.66 "," 119,425,967.66 "," 463,913,129.91 "," 2,203,245,084.69 "," 282,514,734.87 "," 55,133,742.24 "," 412,925,674.94 "," 160,361,607.48 ",
2016,JAMII YETU," 38,021,700.00 "," 13,009,160.00 "," 310,533,488.00 "," 29,307,920.00 "," 114,126,142.00 "," 239,487,948.00 "," 13,009,160.00 "," 40,238,780.00 "," 76,736,750.00 "," 24,403,681.00 ",
2016,JITEGEMEE ," 62,060,474.43 "," 1,225,359.34 "," 371,504,786.72 "," 71,758,385.17 "," 47,005,588.04 "," 340,033,090.40 "," 1,225,359.34 ","-65,328,661.62 "," 42,212,823.55 "," 174,906,060.84 ",
2016,JOINAS," 10,837,851.73 "," 10,356,249.16 "," 163,614,289.50 "," 18,400,841.76 "," 32,895,062.21 "," 148,058,984.75 "," 17,137,146.24 "," 5,207,275.31 "," 27,043,887.42 "," 10,700,192.38 ",
2016,JUMUIKA ," 19,703,839.72 "," 53,237,061.96 "," 167,629,118.27 "," 32,998,040.22 "," 75,417,466.38 "," 160,191,182.83 "," 54,453,985.68 "," 16,060,660.22 "," 53,639,175.85 "," 6,884,494.00 ",
2016,KENPIPE," 83,556,802.90 "," 411,553,965.91 "," 1,609,098,036.91 "," 54,789,840.46 "," 175,408,295.21 "," 1,577,341,142.17 "," 411,553,965.91 "," 22,060,886.02 "," 273,288,568.68 "," 16,680,451.76 ",
2016,KENVERSITY," 70,857,632.79 "," 74,762,352.55 "," 1,623,417,971.40 "," 55,258,688.63 "," 317,497,615.07 "," 1,418,200,756.46 "," 74,762,352.55 "," 215,397,663.35 "," 287,587,905.87 "," 23,832,142.44 ",
2016,KENYA ACHIEVAS," 51,632,295.53 "," 37,672,134.26 "," 128,735,209.93 "," 80,531,587.01 "," 106,467,480.46 "," 176,802,978.94 "," 69,651,727.29 "," 11,307,185.23 "," 121,897,557.28 "," 26,794,071.45 ",
2016,KENYA BANKERS," 82,185,401.13 ","-24,830,174.18 "," 4,758,822,512.24 "," 249,493,298.90 "," 624,916,214.81 "," 5,046,146,680.35 ","-24,830,174.18 "," 333,168,789.15 "," 683,844,208.47 "," 449,699,618.94 ",
2016,KENYA HIGHLANDS," 46,283,201.43 "," 1,023,923,401.58 "," 986,380,178.11 "," 144,653,666.05 "," 498,935,419.90 "," 1,522,956,972.16 "," 1,061,814,303.01 "," 54,394,358.90 "," 336,421,182.68 "," 40,592,299.52 ",
2016,KENYA MIDLAND," 32,801,639.92 "," 6,595,014.45 "," 129,424,797.51 "," 17,538,014.80 ","-10,717,691.96 "," 53,282,340.03 "," 6,595,014.45 ","-15,727,789.64 "," 22,076,746.21 "," 2,448,227.57 ",
2016,KENYA NATIONAL POLICE DT," 1,264,127,573.58 "," 912,634,684.12 "," 16,632,852,950.56 "," 527,734,839.83 "," 3,131,203,347.14 "," 13,676,135,165.94 "," 1,974,457,756.40 "," 630,893,527.03 "," 3,072,777,931.14 "," 351,438,757.98 ",
2016,KEYSTONE DT," 52,766,138.00 "," 100,023,656.00 "," 524,100,971.00 "," 42,141,026.00 "," 43,154,102.00 "," 588,750,966.00 "," 119,248,734.00 "," 6,493,760.00 "," 76,036,842.00 "," 19,846,026.00 ",
2016,KIMBILIO DAIMA," 4,194,264.00 "," 197,987,717.02 "," 243,057,416.95 "," 33,477,451.06 "," 87,229,466.80 "," 389,341,339.00 "," 197,987,717.02 "," 6,590,765.87 "," 71,587,234.93 "," 18,229,306.30 ",
2016,KINGDOM," 121,151,567.00 "," 47,694,135.00 "," 794,792,001.00 "," 49,295,404.00 "," 136,832,307.00 "," 767,804,917.00 "," 164,103,234.00 "," 17,391,573.00 "," 123,437,389.00 "," 20,857,559.91 ",
2016,KITUI TEACHERS," 14,475,750.00 "," 261,274,731.73 "," 2,787,491,663.84 "," 211,993,080.89 "," 448,756,166.25 "," 2,523,704,444.19 "," 271,884,731.73 "," 68,858,301.39 "," 612,631,857.31 "," 124,030.41 ",
2016,KOLENGE," 657,983.00 "," 13,438,744.91 "," 44,078,165.25 "," 7,442,084.66 "," 33,751,877.59 "," 67,185,378.51 "," 13,438,744.91 "," 956,210.93 "," 11,641,630.54 "," 190,238.02 ",
2016,KORU, -   ," 12,414,732.53 "," 29,054,565.84 "," 3,193,675.86 "," 18,028,758.30 "," 49,041,356.84 "," 12,414,732.53 "," 2,457,329.33 "," 6,858,011.05 "," 3,384,563.21 ",
2016,K-PILLAR," 15,174,118.00 "," 135,590,210.00 "," 187,844,815.00 "," 22,412,691.00 "," 95,040,988.00 "," 204,973,931.00 "," 146,995,161.00 "," 25,952,290.00 "," 62,987,328.00 "," 100,762,983.00 ",
2016,K-UNITY," 305,345,808.11 "," 715,455,703.68 "," 1,730,466,476.64 "," 353,479,861.00 "," 528,482,914.95 "," 2,167,179,632.60 "," 804,033,023.24 "," 144,523,262.00 "," 430,765,775.00 "," 358,577,284.00 ",
2016,KWETU," 1,033,481,910.15 "," 70,422,030.30 "," 951,714,590.69 "," 170,401,771.18 ","-820,185,208.59 "," 1,815,492,367.04 "," 70,422,030.30 "," 41,446,092.16 "," 309,210,549.63 "," 28,893,255.97 ",
2016,LAINISHA ," 13,277,355.00 "," 75,323,576.08 "," 173,376,620.00 "," 33,148,342.52 "," 173,773,235.88 "," 127,564,172.00 "," 75,323,576.08 "," 3,275,621.58 "," 46,207,575.10 "," 29,711,264.30 ",
2016,LAMU TEACHERS ," 4,018,256.00 "," 26,907,407.79 "," 119,382,885.37 "," 20,881,509.14 "," 17,025,459.50 "," 119,556,503.98 "," 26,907,407.79 "," 1,248,501.75 "," 33,498,894.47 "," 8,051,420.68 ",
2016,LENGO," 1,029,913.00 "," 30,134,868.72 "," 84,651,633.10 "," 16,167,429.55 "," 22,648,863.12 "," 95,305,014.93 "," 30,134,868.72 "," 1,462,434.94 "," 26,504,472.08 "," 589,424.00 ",
2016,MAFANIKIO," 39,037,678.18 "," 29,517,341.68 "," 491,527,931.43 "," 64,664,921.68 "," 175,575,837.88 "," 440,861,174.34 "," 42,918,229.86 "," 20,359,501.75 "," 121,408,974.98 "," 14,844,760.43 ",
2016,MAGADI ," 33,323,406.60 "," 40,821,662.48 "," 370,024,919.98 "," 22,294,921.87 "," 95,857,199.68 "," 340,276,151.07 "," 40,821,662.48 "," 45,463,486.42 "," 76,620,813.36 "," 13,781,771.00 ",
2016,MAISHA BORA," 52,261,003.00 "," 110,989,650.29 "," 2,117,103,659.20 "," 49,546,597.05 "," 206,414,926.87 "," 1,969,694,304.92 "," 110,989,650.29 "," 66,839,465.13 "," 275,770,088.15 "," 14,794,961.09 ",
2016,MENTORS," 220,735,788.20 "," 258,676,728.33 "," 4,116,099,457.51 "," 235,938,883.48 "," 278,917,731.57 "," 3,644,469,114.07 "," 258,676,728.33 "," 1,639,981.27 "," 691,077,003.95 "," 45,575,513.77 ",
2016,METROPOLITAN NATIONAL," 98,670,621.00 "," 799,669,867.00 "," 9,688,740,822.00 "," 350,220,066.00 "," 1,677,659,899.00 "," 5,908,980,488.00 "," 833,276,371.00 "," 636,367,651.00 "," 1,920,260,148.00 "," 347,432,943.15 ",
2016,MILIKI," 100,750.00 "," 1,701,084.00 "," 8,056,063.18 "," 16,952,011.00 "," 5,176,365.00 "," 33,228,010.63 "," 1,801,834.00 "," 684,044.00 "," 19,867,595.00 "," 9,864,683.00 ",
2016,MOI UNIVERSITY ," 15,950,748.00 "," 3,355,013.80 "," 594,492,572.92 "," 15,460,048.50 "," 160,163,242.00 "," 601,975,447.58 "," 3,355,013.80 ","-25,134,783.81 "," 33,788,142.85 "," 196,516,265.18 ",
2016,MOMBASA PORT ," 485,742,713.00 "," 598,344,550.31 "," 2,772,860,493.66 "," 128,942,513.14 "," 1,619,280,480.85 "," 1,865,826,903.23 "," 1,084,087,263.31 "," 220,719,611.49 "," 673,381,349.92 "," 2,766,960.22 ",
2016,MUDETE TEAFACTORY ," 7,539,200.00 "," 70,574,905.03 "," 73,945,657.15 "," 19,499,279.62 "," 33,593,044.20 "," 141,828,720.00 "," 70,574,905.03 "," 11,688,919.89 "," 36,485,107.81 "," 53,213,450.30 ",
2016,MUKI ," 20,675,311.00 "," 55,057,315.17 "," 480,674,350.94 "," 78,069,031.97 "," 125,795,274.93 "," 418,535,311.09 "," 75,732,626.17 "," 40,142,577.84 "," 129,301,323.47 "," 914,531,708.15 ",
2016,MWALIMU NATIONAL ," 254,726,467.18 "," 1,067,944,889.15 "," 25,037,799,416.53 "," 1,523,984,299.38 "," 5,587,952,015.96 "," 25,776,178,772.27 "," 1,067,944,889.15 "," 262,587,885.01 "," 4,666,487,112.61 "," 261,102.66 ",
2016,MWIETHERI," 2,021,710.00 "," 28,294,640.30 "," 49,935,231.44 "," 7,844,597.29 "," 22,515,469.48 "," 58,238,441.94 "," 28,294,640.30 "," 4,038,573.91 "," 15,347,649.00 "," 16,796,906.81 ",
2016,MWITO," 14,528,922.00 "," 79,650,001.51 "," 1,130,384,856.85 "," 48,912,760.84 "," 178,160,795.03 "," 976,279,372.98 "," 79,650,001.51 "," 33,828,633.08 "," 153,250,496.34 "," 58,413,220.70 ",
2016,NACICO," 140,687,426.96 "," 349,403,206.95 "," 1,889,332,595.67 "," 196,737,052.65 "," 799,802,043.79 "," 1,910,277,851.86 "," 349,403,206.95 "," 113,730,794.20 "," 533,867,002.97 "," 6,709,324.88 ",
2016,NAFASI DT," 3,306,378.00 "," 47,698,224.57 "," 346,712,152.00 "," 32,072,737.80 "," 77,321,442.54 "," 285,177,665.41 "," 47,698,224.57 "," 14,693,224.76 "," 72,358,212.45 "," 5,113,912.84 ",
2016,NANDI FARMERS," 7,050,000.00 "," 7,451,805.99 "," 81,806,156.84 "," 8,469,534.17 "," 29,709,082.92 "," 71,873,808.51 "," 7,451,805.99 "," 4,145,636.30 "," 16,445,920.99 "," 934,570.27 ",
2016,NANDI HEKIMA," 17,617,264.00 "," 6,572,527.58 "," 174,808,061.53 "," 11,288,638.41 "," 27,373,737.80 "," 93,612,911.69 "," 6,572,527.58 "," 239,779.00 "," 13,610,468.63 "," 802,036.00 ",
2016,NANYUKI EQUATOR," 1,914,100.00 "," 8,833,845.00 "," 94,859,144.00 "," 14,577,366.87 "," 34,844,084.00 "," 33,091,205.37 "," 8,833,845.00 "," 1,313,260.16 "," 17,506,841.89 "," 122,323,660.37 ",
2016,NATION DT," 1,019,837.00 "," 113,235,701.92 "," 1,313,399,460.17 "," 38,616,193.34 "," 218,083,134.00 "," 1,097,391,628.47 "," 113,235,701.92 "," 53,754,262.59 "," 177,728,508.93 "," 124,468,685.14 ",
2016,NAWIRI," 105,959,377.00 "," 351,760,507.00 "," 569,029,666.00 "," 122,768,252.00 "," 213,789,392.00 "," 672,504,596.00 "," 351,760,507.00 "," 64,141,835.00 "," 215,368,624.00 "," 76,761,948.14 ",
2016,NDEGE CHAI ," 214,544,409.74 "," 47,738,546.95 "," 2,076,073,795.01 "," 142,852,911.62 "," 278,154,927.61 "," 1,630,439,037.81 "," 208,022,519.34 "," 921,445.04 "," 424,885,883.40 "," 9,832,869.49 ",
2016,NDOSHA," 10,276,735.00 "," 4,187,100.92 "," 140,246,872.96 "," 14,564,596.70 "," 41,928,310.43 "," 132,335,072.35 "," 4,187,100.92 "," 4,472,085.44 "," 26,145,428.83 "," 41,491,265.33 ",
2016,NEWFORTIS," 455,336,911.00 "," 547,163,752.00 "," 3,771,134,718.00 "," 193,617,427.00 "," 1,002,442,892.91 "," 3,321,565,401.00 "," 548,411,528.00 "," 125,064,635.00 "," 705,501,704.00 "," 216,984.30 ",
2016,NGARISHA ," 33,587,159.85 "," 68,362,566.33 "," 1,087,571,997.33 "," 165,965,923.16 "," 164,034,487.45 "," 932,333,301.26 "," 72,620,566.33 "," 11,570,255.97 "," 315,589,703.06 "," 14,899,486.32 ",
2016,NITUNZE," 13,377,744.40 ","-1,270,424.46 "," 175,175,387.03 "," 40,322,223.24 "," 119,176,636.65 "," 147,017,122.66 ","-1,270,424.46 ","-51,420,718.95 "," 18,812,442.44 "," 1,630,921.60 ",
2016,NRS ," 14,022,568.29 "," 17,141,764.74 "," 365,686,178.24 "," 36,609,940.61 "," 77,274,596.15 "," 286,542,803.11 "," 19,141,764.74 "," 17,770,182.85 "," 56,788,701.52 "," 5,532,754.71 ",
2016,NSSF," 29,305,800.00 "," 209,104,973.07 "," 1,075,899,971.91 "," 75,941,345.97 "," 155,699,950.12 "," 936,008,520.46 "," 209,104,973.07 "," 23,870,199.60 "," 220,950,697.11 "," 26,604,270.47 ",
2016,NUFAIKA ," 4,829,469.00 "," 16,674,681.67 "," 100,198,868.56 "," 7,931,881.71 "," 22,388,356.20 "," 112,522,292.56 "," 16,674,681.67 "," 5,273,484.40 "," 16,692,831.31 "," 6,100,169.01 ",
2016,NYALA VISION," 110,000.00 "," 83,470,594.36 "," 196,590,562.86 "," 27,953,041.20 "," 44,247,345.10 "," 347,402,347.29 "," 83,470,594.36 "," 24,479,935.10 "," 53,808,310.70 "," 11,278,327.81 ",
2016,NYAMBENE ARIMI," 4,350,660.35 "," 51,612,041.45 "," 134,212,154.76 "," 34,605,978.21 "," 60,901,342.14 "," 131,674,038.00 "," 51,612,041.45 "," 9,712,675.62 "," 48,882,255.95 "," 37,462,425.87 ",
2016,NYAMIRA TEA FARMERS," 22,305,146.00 "," 23,981,183.37 "," 129,118,297.09 "," 30,874,350.13 "," 48,541,592.11 "," 121,297,901.89 "," 23,981,183.37 ","-6,823,844.09 "," 38,855,367.50 "," 48,443,780.94 ",
2016,NYATI," 41,255,770.33 "," 11,610,664.18 "," 2,056,201,626.01 "," 115,219,051.97 "," 385,227,705.68 "," 1,625,568,146.33 "," 46,205,003.51 "," 77,521,374.72 "," 360,927,223.99 "," 13,773,639.82 ",
2016,OLLIN," 38,579,097.00 "," 380,292,214.50 "," 2,645,000,161.81 "," 169,371,168.10 "," 390,860,369.67 "," 2,229,855,972.81 "," 380,292,214.50 "," 37,707,182.89 "," 465,833,439.93 "," 13,345,495.44 ",
2016,ORIENT," 15,107,542.00 "," 34,418,628.00 "," 124,997,974.00 "," 32,801,887.00 ","-8,984,279.00 "," 446,959,170.00 "," 45,490,320.00 ","-74,867,340.00 "," 49,103,697.00 "," 49,437,481.82 ",
2016,PATNAS ," 19,230,840.00 "," 102,501,655.09 "," 55,593,921.00 "," 60,038,750.75 "," 51,152,957.34 "," 203,137,828.62 "," 102,629,155.09 "," 5,965,899.23 "," 96,712,171.63 "," 22,740,036.37 ",
2016,PRIME-TIME," 53,944,153.03 "," 48,006,818.35 "," 278,371,731.20 "," 21,056,923.36 "," 58,138,532.07 "," 478,682,021.59 "," 93,431,577.38 "," 1,100,212.22 "," 59,698,830.24 "," 8,580,685.33 ",
2016,PUAN ," 7,426,600.00 "," 20,655,642.00 "," 193,270,601.00 "," 15,422,584.00 "," 29,056,074.00 "," 177,369,144.00 "," 20,655,642.00 "," 865,003.00 "," 30,108,841.00 "," 5,471,176.00 ",
2016,QWETU," 96,181,998.35 "," 139,597,347.20 "," 1,073,622,365.26 "," 139,111,350.13 "," 186,706,233.80 "," 949,114,891.69 "," 235,779,345.55 "," 28,214,583.40 "," 251,720,123.69 ", 351.00 ,
2016,RACHUONYO TEACHERS," 6,317,000.00 "," 5,229,376.09 "," 138,445,708.85 "," 7,873,562.77 "," 9,633,094.40 "," 102,406,621.93 "," 5,229,376.09 "," 2,471,610.37 "," 16,705,703.69 ", -   ,
2016,SAFARICOM," 53,626,880.00 "," 274,481,945.00 "," 3,584,817,291.00 "," 73,759,047.00 "," 539,463,007.00 "," 3,296,128,981.00 "," 301,196,981.00 "," 60,032,370.05 "," 448,652,272.00 "," 150,212,166.50 ",
2016,SHERIA," 14,738,416.60 "," 317,940,790.12 "," 3,617,805,641.65 "," 161,169,943.72 "," 892,190,446.04 "," 3,137,075,839.04 "," 317,940,790.12 "," 359,900,481.76 "," 586,443,439.20 "," 159,071,823.36 ",
2016,SHIRIKA DT," 9,357,213.97 "," 316,364,026.53 "," 1,560,125,021.08 "," 202,441,160.07 "," 223,559,562.79 "," 1,604,275,903.16 "," 316,364,026.53 "," 31,540,267.19 "," 238,105,423.63 "," 5,114,745.52 ",
2016,SHOPPERS," 38,337,468.00 "," 243,917,242.00 "," 1,772,800,093.00 "," 195,616,351.07 "," 377,011,678.00 "," 1,607,602,789.00 "," 243,917,242.00 "," 83,895,251.45 "," 363,762,094.48 "," 148,026,120.09 ",
2016,SIMBA CHAI," 10,132,422.80 "," 99,687,021.15 "," 980,581,298.95 "," 26,597,845.28 "," 200,530,962.74 "," 702,991,371.09 "," 99,687,021.15 "," 31,958,957.84 "," 171,445,924.10 "," 4,850,526.72 ",
2016,SIRAJI," 1,501,856.00 "," 8,347,286.16 "," 232,537,378.53 "," 38,206,538.96 "," 51,518,030.86 "," 205,642,450.85 "," 8,347,286.16 "," 1,507,097.38 "," 59,732,290.37 "," 12,122,918.68 ",
2016,SKYLINE," 7,745,497.00 "," 119,142,808.57 "," 677,363,572.87 "," 76,566,147.46 "," 130,055,324.19 "," 777,885,358.48 "," 119,142,808.57 "," 41,648,767.97 "," 158,342,260.92 "," 80,662,084.41 ",
2016,SMART CHAMPION," 10,318,912.82 "," 39,714,825.91 "," 141,230,065.74 "," 12,644,763.85 "," 31,822,577.12 "," 105,399,929.74 "," 39,714,825.91 "," 2,676,411.63 "," 31,784,833.14 "," 15,416,098.50 ",
2016,SMARTLIFE DT," 53,550,010.00 "," 67,187,324.00 "," 740,243,677.00 "," 25,787,741.00 "," 119,699,285.00 "," 572,136,853.00 "," 101,634,774.00 "," 13,723,627.00 "," 85,170,649.00 "," 14,804,872.00 ",
